goos: linux
goarch: amd64
pkg: github.com/diegommm/runes
cpu: 11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz
BenchmarkUnicodeIs/IsControl/all_valid_UTF8      	     706	   1733298 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsControl/all_valid_UTF8      	     694	   1694940 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  785762	      1551 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  807726	      1585 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  803932	      1494 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  747471	      1554 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  808594	      1521 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  800734	      1526 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  782371	      1465 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  776370	      1464 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  826554	      1471 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/matching_only         	  784448	      1480 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     661	   1722987 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     723	   1780668 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     675	   1662752 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     678	   1725774 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     703	   1655537 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     732	   1681976 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     682	   1692436 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     723	   1715125 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     718	   1722001 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/IsPunct/all_valid_UTF8        	     712	   1730788 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     583	   2042250 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     596	   1963841 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     592	   1972966 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     600	   1969214 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     597	   1960941 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     606	   1976530 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     596	   1976707 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     613	   2019340 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     592	   1955720 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/matching_only         	     608	   1967235 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     616	   1988867 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     620	   2096964 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     619	   2075371 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     610	   1984027 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     592	   1965957 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     614	   1988189 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     606	   2035491 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     616	   1974913 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     602	   1996782 ns/op	       0 B/op	       0 allocs/op
BenchmarkUnicodeIs/ValidRune/all_valid_UTF8        	     586	   1981781 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	github.com/diegommm/runes	999.064s
